,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
34,0.44000000000000006,0.3471506392340691,-0.21411651029248224,0.010248591562356787,0.008415384877616188,0.0004023837318271857,0.0005378979461704653,0.00047289064619898403,0.00039690593388
35,0.45000000000000007,0.4028177795240848,-0.18164222742091884,0.009681557459674991,0.007632096422242896,0.0003862816958360013,0.0005220785542727448,0.00045759438972137954,0.00038194456926
36,0.45999999999999996,0.4605466548193209,-0.14796520426333726,0.009122284524039586,0.006892015139877924,0.00037119219519799373,0.0005069635604852094,0.0004430955185022312,0.0003679058328
37,0.47,0.5204539671012387,-0.11301736118087224,0.008570772755450555,0.006194386751685186,0.0003570745841761652,0.0004925204005061408,0.00042935674108062074,0.00035474783389
38,0.48,0.5826653954267951,-0.07672538163936293,0.008027022153907904,0.005538456556542329,0.0003438886155332721,0.00047871789978351964,0.0004163421098083628,0.00034242973782
39,0.49,0.6473164760338854,-0.03901019878824319,0.007491032719411638,0.004923469431040931,0.0003315944676816175,0.0004655262286255216,0.0004040170012513141,0.00033091177645
40,0.5,0.35720508068398127,3.507643981248698e-05,0.012316838777471119,0.006409541678627558,0.0003923708661272938,0.0004529168577296618,0.0003923708661272938,0.00032017882284
41,0.51,0.6750348376957735,-0.011185377905524652,0.006868085054391143,0.004290032133759527,0.00031684465367547756,0.00044086251421765737,0.00038484347518403584,0.00031684077406
42,0.52,0.6373290232363935,-0.021957341901642558,0.006773580450037603,0.0042298556650522765,0.00031354648641151425,0.0004293371382542733,0.0003775424891278494,0.00031353892624
43,0.53,0.6010461926623623,-0.032322693728006335,0.006680104517505349,0.004170344940867799,0.00031028422522847164,0.0004183158403200849,0.00037046125693300774,0.00031027322106
44,0.54,0.5661072989804847,-0.04230401528250005,0.006587657256794378,0.004111499798416622,0.000307057877852134,0.00040777485920026374,0.0003635932951249733,0.00030704366119
45,0.55,0.5324390447389278,-0.0519222454740329,0.006496238667904692,0.004053320072915336,0.00030386745180587183,0.0003976915207440934,0.0003569322861995203,0.00030385024923
46,0.56,0.4999733687499932,-0.06119682684330163,0.006405848750836289,0.0039958055975866,0.0003007129544104767,0.0003880441974430163,0.00035047207698801156,0.0003006929875
47,0.5700000000000001,0.46864698685230843,-0.07014583673955421,0.006316487505589172,0.003938956203659125,0.0002975943927839963,0.0003788122688685217,0.0003442066769710833,0.00029757187815
48,0.58,0.43840098019211715,-0.07878610491560423,0.00622815493216334,0.0038827717203676992,0.0002945117738415761,0.0003699760830051297,0.0003381302565429328,0.00029448692306
49,0.59,0.40918042538777444,-0.08713331915052258,0.006140851030558791,0.0038272519749531636,0.0002914651042953031,0.0003615169185080787,0.00033223714522831547,0.00029143812394
50,0.6,0.3809340616934067,-0.09520212029444597,0.006054575800775529,0.0037723967926624326,0.0002884543906540563,0.0003534169479100707,0.00032652182985431756,0.00028842548226
51,0.61,0.35361399091867507,-0.10300618794661753,0.005969329242813548,0.003718205996748477,0.000285479639223358,0.0003456592017965433,0.0003209789526788729,0.00028544899927
52,0.62,0.32717540640966236,-0.11055831782089398,0.005885111356672852,0.003664679408470337,0.0002825408561052336,0.0003382275339644302,0.0003156033094779522,0.00028250867607
53,0.63,0.3015763478657967,-0.11787049171842812,0.005801922142353442,0.0036118168470931178,0.0002796380471980712,0.000331106587575181,0.00031038984759326597,0.00027960451334
54,0.64,0.27677747917171747,-0.1249539409113738,0.005719761599855316,0.0035596181298879846,0.00027677121819648777,0.0003242817623089684,0.0003053336639422714,0.00027673651179
55,0.65,0.25274188677127474,-0.13181920364148647,0.005638629729178474,0.0035080830721321717,0.0002739403745912004,0.0003177391825234607,0.00030043000299220053,0.0002739046718
56,0.66,0.2294348964118993,-0.1384761773508454,0.005558526530322916,0.0034572114871089773,0.0002711455216688989,0.00031146566641728906,0.0002956742546997671,0.00027110899354
57,0.67,0.20682390634856862,-0.14493416618654775,0.005479452003288644,0.003407003186107762,0.00026838666451212487,0.0003054486961953556,0.000291061952418145,0.00026834947712
58,0.6799999999999999,0.18487823532348235,-0.15120192425540724,0.005401406148075657,0.0033574579784239568,0.0002656638079991558,0.0002996763892304171,0.0002865887707727542,0.00026562612179
59,0.69,0.16356898383545282,-0.15728769504681006,0.005324388964683954,0.003308575671359052,0.00026297695680388975,0.0002941374702129019,0.00028225052350732294,0.00026293892758
60,0.7,0.14286890738628277,-0.1631992473906858,0.005248400453113535,0.003260356070220608,0.00026032611539573763,0.00028882124427867924,0.00027804316130164176,0.00026028789361
61,0.71,0.12275230054370079,-0.16894390827178452,0.005173440613364399,0.003212798978322248,0.0002577112880395197,0.00028371757110246594,0.0002739627695623653,0.000257673019
62,0.72,0.10319489079513655,-0.17452859278001798,0.005099509445436549,0.003165904196983664,0.0002551324787953631,0.00027881683994274305,0.000270005566188164,0.00025509430262
63,0.73,0.08417374128657795,-0.17995983143839167,0.005026606949329985,0.00311967152553061,0.00025258969151860773,0.0002741099456224078,0.00026616789931046327,0.00025255174314
64,0.74,0.06566716164871922,-0.18524379511390832,0.004954733125044702,0.0030741007612949075,0.00025008292985971326,0.00026958826542793904,0.0002624462450109738,0.00025004533901
65,0.75,0.0476546262111881,-0.19038631768142666,0.004883887972580703,0.0030291916996144455,0.00024761219726417323,0.00026524363690856584,0.00025883720501713764,0.00024757508849
66,0.76,0.030116698997522784,-0.1953929165742898,0.004814071491937993,0.002984944133833178,0.00024517749697243024,0.0002610683365557783,0.00025533750437659367,0.00024514098954
67,0.77,0.01303496498179646,-0.20026881131650787,0.004745283683116566,0.0029413578553011245,0.0002427788320197983,0.00025705505934254803,0.00025194398911169123,0.00024274304004
68,0.78,-0.0029474361618446743,-0.16004794382665577,0.005485680684463415,0.003126540221612299,0.0002486536238550483,0.00025319689910075714,0.0002486536238550483,0.00024038123757
69,0.79,-0.015805536614967863,-0.16576264419489517,0.005339718933634586,0.0030599212644374174,0.0002454634894671027,0.00024948732971460637,0.0002454634894671027,0.00023805557951
70,0.8,-0.028663635152045064,-0.17147734264708925,0.005199506455043212,0.0029957252118419007,0.00024237078063655222,0.0002459201871071634,0.00024237078063655222,0.00023576606304
