,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
47,0.5700000000000001,0.7400268047197927,-0.003507291836977844,0.006316487505589172,0.003938956203659125,0.0002975943927839963,0.0003788122688685217,0.0003442066769710833,0.0002975718782
48,0.58,0.7097788722028753,-0.003939305245780345,0.00622815493216334,0.0038827717203676992,0.0002945117738415761,0.0003699760830051297,0.0003381302565429328,0.00029448692298
49,0.59,0.6805563015053233,-0.004356665957526262,0.006140851030558791,0.0038272519749531636,0.0002914651042953031,0.0003615169185080787,0.00033223714522831547,0.00029143812386
50,0.6,0.6523078251285144,-0.004760106014722432,0.006054575800775529,0.0037723967926624326,0.0002884543906540563,0.0003534169479100707,0.00032652182985431756,0.00028842548219
51,0.61,0.6249855374367725,-0.0051503093973310765,0.005969329242813548,0.003718205996748477,0.000285479639223358,0.0003456592017965433,0.0003209789526788729,0.0002854489992
52,0.62,0.5985446235471228,-0.005527915891044843,0.005885111356672852,0.003664679408470337,0.0002825408561052336,0.0003382275339644302,0.0003156033094779522,0.00028250867595
53,0.63,0.5729431140403085,-0.005893524585921517,0.005801922142353442,0.0036118168470931178,0.0002796380471980712,0.000331106587575181,0.00031038984759326597,0.00027960451326
54,0.64,0.5481416626690967,-0.006247697045568934,0.005719761599855316,0.0035596181298879846,0.00027677121819648777,0.0003242817623089684,0.0003053336639422714,0.00027673651173
55,0.65,0.524103344587536,-0.00659096018207439,0.005638629729178474,0.0035080830721321717,0.0002739403745912004,0.0003177391825234607,0.00030043000299220053,0.00027390467175
56,0.66,0.5007934729250452,-0.006923808867542514,0.005558526530322916,0.0034572114871089773,0.0002711455216688989,0.00031146566641728906,0.0002956742546997671,0.00027110899349
57,0.67,0.47817943178913325,-0.007246708309327499,0.005479452003288644,0.003407003186107762,0.00026838666451212487,0.0003054486961953556,0.000291061952418145,0.00026834947709
58,0.6799999999999999,0.45623052400609687,-0.0075600962127704285,0.005401406148075657,0.0033574579784239568,0.0002656638079991558,0.0002996763892304171,0.0002865887707727542,0.00026562612174
59,0.69,0.4349178321051823,-0.007864384752340525,0.005324388964683954,0.003308575671359052,0.00026297695680388975,0.0002941374702129019,0.00028225052350732294,0.00026293892753
60,0.7,0.4142140912226824,-0.008159962369534313,0.005248400453113535,0.003260356070220608,0.00026032611539573763,0.00028882124427867924,0.00027804316130164176,0.00026028789357
