,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
36,0.45999999999999996,0.4605547687897893,-0.14795709029286863,0.011006361647077927,0.010652038211648592,0.0005189542963640618,0.0006765693241988914,0.0005988659536231127,0.00051467084203
37,0.47,0.5204623266673822,-0.11300900161472849,0.01048366444993582,0.009870994775990204,0.0004983337211461868,0.0006574874002109345,0.0005796209953500452,0.00049520459905
38,0.48,0.5826740062520501,-0.07671677081410766,0.009968211669760087,0.009126640297113466,0.00047870197352540894,0.0006391271655571814,0.0005611913923265294,0.00047667405525
39,0.49,0.6473253441148434,-0.039001330707285176,0.009460003306550743,0.008418346549810465,0.0004600298123549874,0.000621461729595583,0.0005435475506603876,0.0004590472569
40,0.5,0.35720573304047365,3.572879630486803e-05,0.013483061145622765,0.009759154544964604,0.0005266949195759779,0.0006044650650787353,0.0005266949195759779,0.00044233123469
41,0.51,0.6750375239959845,-0.01118269160531371,0.008824915469717365,0.0075995481234954,0.0004363981702048983,0.0005881119923419585,0.0005158128204131796,0.00043627250032
42,0.52,0.6373317888294237,-0.021954576308612417,0.008691359556333055,0.007453323972889711,0.0004305432055719674,0.0005723781629602566,0.0005052227714022529,0.00043030031846
43,0.53,0.6010490397266914,-0.032319846663677154,0.008559059326716328,0.007309016796072358,0.0004247631216792987,0.0005572400429477012,0.0004949177685881072,0.00042441132291
44,0.54,0.5661102298366716,-0.042301084426313196,0.008428014780867191,0.0071666174467003565,0.00041905754448844703,0.0005426748955688317,0.00048489093357440753,0.00041860491184
45,0.55,0.532442061862239,-0.05191922835072171,0.008298225918785639,0.007026116772034864,0.0004134260993292725,0.0005286607638277089,0.00047513551333277685,0.00041288048381
46,0.56,0.49997647478446616,-0.06119372080882868,0.008169692740471675,0.006887505612941203,0.000407868410924275,0.0005151764526964527,0.00046564487993453396,0.00040723743788
47,0.5700000000000001,0.46865018462645325,-0.0701426389654094,0.008042415245925295,0.006750774803888846,0.00040238410341287856,0.0005022015111412754,0.00045641253020742826,0.00040167517367
48,0.58,0.4384042727364834,-0.07878281237123796,0.007916393435146505,0.006615915172951442,0.00039697280037567675,0.0004897162140003655,0.00044743208531985746,0.00039619309141
49,0.59,0.40918381595466435,-0.08712992858363267,0.007791627308135297,0.006482917541806807,0.00039163412485862433,0.0004777015437643604,0.00043869729029498433,0.00039079059201
50,0.6,0.38093755377904825,-0.09519862820880443,0.007668116864891679,0.006351772725736934,0.0003863676993971764,0.0004661391723066876,0.0004302020134571843,0.00038546707715
51,0.61,0.35361758828824175,-0.10300259057705086,0.007545862105415645,0.006222471533628007,0.0003811731460403759,0.0004550114426076547,0.0004219402458131859,0.00038022194942
52,0.62,0.32717911312558234,-0.110554611104974,0.0074248630297072005,0.00609500476797039,0.00037605008637488083,0.0004443013505129402,0.00041390610037027,0.00037505461186
53,0.63,0.30158016831988843,-0.11786667126433636,0.007305119637766342,0.00596936322485865,0.000370998141548934,0.00043399252656398373,0.0004060938113938321,0.00036996446913
54,0.64,0.2767814181217898,-0.12495000196130146,0.007186631929593066,0.005845537693991547,0.0003660169322962692,0.0004240692179347858,0.00039849773360658953,0.00036495092643
55,0.65,0.25274594938295225,-0.13181514102980896,0.007069399905187377,0.005723518958672057,0.0003611060789599549,0.0004145162705067298,0.00039111234133167624,0.00036001339019
56,0.66,0.22943908830660265,-0.13847198545614203,0.006953423564549279,0.005603297795807364,0.0003562652015161686,0.00040531911111029025,0.00038393222758181924,0.00035515126793
57,0.67,0.2068282336587619,-0.14492983887635447,0.006838702907678766,0.005484864975908862,0.00035149391959790247,0.0003964637299598802,0.00037695210309676285,0.0003503639684
58,0.6799999999999999,0.18488270475655222,-0.15119745482233737,0.00672523793457584,0.0053682112630921855,0.00034679185251860177,0.00038793666330556186,0.0003701667953310497,0.00034565090161
59,0.69,0.16357360274789445,-0.15728307613436843,0.006613028645240499,0.005253327415077181,0.00034215861929571965,0.00037972497632299154,0.0003635712473942344,0.00034101147888
60,0.7,0.1428736838702458,-0.1631944709067228,0.006502075039672745,0.00514020418318794,0.0003375938386742077,0.0003718162462607204,0.0003571605169455582,0.00033644511291
61,0.71,0.1227572435284594,-0.1689389652870259,0.006392377117872576,0.005028832312352789,0.0003330971291499174,0.00036419854586182664,0.00035092977504506,0.00033195121787
62,0.72,0.10320001016667879,-0.17452347340847574,0.006283934879839995,0.00491920254110431,0.00032866810899293046,0.0003568604270748535,0.00034487430496306896,0.00032752920941
63,0.73,0.0841790480293414,-0.17995452469562823,0.006176748325575001,0.004811305601579326,0.00032430639627079933,0.0003497909050671404,0.00033898950094995306,0.00032317850475
64,0.74,0.06567266801458338,-0.18523828874804416,0.006070817455077593,0.004705132219518925,0.00032001160887170483,0.00034297944255182975,0.0003332708669679816,0.00031889852272
65,0.75,0.047660345922263536,-0.19038059797035123,0.00596614226834777,0.0046006731142684545,0.0003157833645275296,0.00033641593443817984,0.00032771401538707757,0.00031468868385
66,0.76,0.030122647491191534,-0.19538696808062106,0.005862722765385535,0.004497918998777531,0.00031162128083684037,0.00033009069281322677,0.00032231466564621933,0.00031054841039
67,0.77,0.013041159709019201,-0.20026261658928513,0.005760558946190887,0.004396860579600053,0.00030752497528778,0.0003239944322613832,0.0003170686428821842,0.00030647712638
68,0.78,-0.0029485449547959064,-0.16004905261960678,0.00633236294612039,0.0044072252837234595,0.00031197187652728107,0.0003181182555271843,0.00031197187652728107,0.00030247425772
69,0.79,-0.01580665648166102,-0.16576376406158833,0.006166334220010347,0.004288931982558799,0.0003070203988776824,0.00031245363952511193,0.0003070203988776824,0.00029853923219
70,0.8,-0.028664765563392258,-0.17147847305843622,0.006005569449949188,0.004174372115414753,0.00030221034363390494,0.00030699242169924634,0.0003022103436339049,0.00029467147957
